,time HR,HR,time ET,ET,time EH,EH,time ST,ST,time GSR,GSR,time Acc,Acc,time SR,SR,time Risk,Risk,time HI Risk,HI Risk,time CT Risk,CT Risk,time LR Risk,LR Risk,time est CT,est CT
1624,1488329092.658477,113.0,1488329093.858882,40.2,1488329092.4793,0.8291,,,1488329092.568445,401.0,,,,,,,,,,,,,1488329092.658477,37.88345836544392
1625,1488329094.159175,111.0,1488329095.298956,40.21,1488329093.949377,0.8287,,,1488329094.039288,408.0,,,,,,,,,,,,,1488329094.159175,37.87805749547414
1626,1488329095.691068,110.0,1488329096.7691891,40.22,1488329095.4206898,0.8276,,,1488329095.524739,391.0,,,,,,,,,,,,,1488329095.691068,37.87174172329595
1627,1488329097.0991418,109.0,1488329098.239108,40.24,1488329096.919414,0.8269,,,1488329096.979031,400.0,,,,,,,,,,,,,1488329097.0991418,37.86454921873728
1628,1488329098.539809,112.0,1488329099.708565,40.24,1488329098.509108,0.8262999999999999,,,1488329098.521717,406.0,,,,,,,,,,,,,1488329098.539809,37.861113646368466
1629,1488329100.009541,115.0,1488329101.180001,40.25,1488329099.8597188,0.8254,,,1488329099.949274,373.0,,,,,,,,,,,,,1488329100.009541,37.86127693940423
1630,1488329101.479189,116.0,1488329102.649827,40.3,1488329101.388721,0.8249,,,1488329101.418632,379.0,,,,,,,,,,,,,1488329101.479189,37.86258135710662
1631,1488329102.9793642,114.0,1488329104.149181,40.28,1488329102.858481,0.8247,,,1488329102.889506,427.0,,,,,,,,,,,,,1488329102.9793642,37.86153259338206
1632,1488329104.448889,111.0,1488329105.649555,40.3,1488329104.299733,0.8240999999999999,,,1488329104.359373,402.0,,,,,,,,,,,,,1488329104.448889,37.85708940917605
1633,1488329105.919559,110.0,1488329107.149245,40.3,1488329105.769217,0.8239,,,1488329105.8592482,333.0,,,,,,,,,,,,,1488329105.919559,37.85169215447893
1634,1488329107.3904781,109.0,1488329108.559683,40.33,1488329107.2389581,0.8234,,,1488329107.2999291,565.0,,,,,,,,,,,,,1488329107.3904781,37.8453811843023
1635,1488329108.8594701,109.0,1488329110.029691,40.33,1488329108.7086568,0.8231999999999999,,,1488329108.769793,378.0,,,,,,,,,,,,,1488329108.8594701,37.83934395079854
1636,1488329110.329725,111.0,1488329111.500906,40.35,1488329110.1793652,0.8228,,,1488329110.269398,400.0,,,,,,,,,,,,,1488329110.329725,37.8358691384319
1637,1488329111.799973,112.0,1488329112.9718668,40.38,1488329111.649652,0.8229000000000001,,,1488329111.769375,332.0,,,,,,,,,,,,,1488329111.799973,37.83369771014039
1638,1488329113.301229,113.0,1488329114.44083,40.35,1488329113.149956,0.8223999999999999,,,1488329113.2409768,479.0,,,,,,,,,,,,,1488329113.301229,37.832772297623904
1639,1488329114.7697458,114.0,1488329115.9386969,40.37,1488329114.590152,0.8220000000000001,,,1488329114.678832,421.0,,,,,,,,,,,,,1488329114.7697458,37.83303698278452
1640,1488329116.2397041,114.0,1488329117.409409,40.38,1488329116.092375,0.8214,,,1488329116.1495192,373.0,,,,,,,,,,,,,1488329116.2397041,37.833289763556664
1641,1488329117.7092009,115.0,1488329118.880102,40.39,1488329117.530468,0.8205,,,1488329117.620678,388.0,,,,,,,,,,,,,1488329117.7092009,37.83467819632925
1642,1488329119.1799061,116.0,1488329120.350911,40.39,1488329119.029423,0.8195999999999999,,,1488329119.119786,404.0,,,,,,,,,,,,,1488329119.1799061,37.83715012521781
1643,1488329120.6495569,117.0,1488329121.819262,40.39,1488329120.4991071,0.8184,,,1488329120.6214159,369.0,,,,,,,,,,,,,1488329120.6495569,37.84065536536574
1644,1488329122.1196601,116.0,1488329123.290635,40.41,1488329121.969984,0.8172,,,1488329122.0598452,353.0,,,,,,,,,,,,,1488329122.1196601,37.84285882562001
1645,1488329123.5912588,114.0,1488329124.7625751,40.44,1488329123.500413,0.8162999999999999,,,1488329123.529655,559.0,,,,,,,,,,,,,1488329123.5912588,37.84267858487261
1646,1488329125.090552,113.0,1488329126.232849,40.42,1488329124.9093618,0.8159000000000001,,,1488329125.030493,374.0,,,,,,,,,,,,,1488329125.090552,37.84136392992472
1647,1488329126.5599859,111.0,1488329127.731287,40.47,1488329126.38177,0.815,,,1488329126.5043578,365.0,,,,,,,,,,,,,1488329126.5599859,37.83782205129852
1648,1488329128.0313568,111.0,1488329129.2312472,40.47,1488329127.850958,0.8139,,,1488329127.940958,384.0,,,,,,,,,,,,,1488329128.0313568,37.83443399459268
1649,1488329129.531743,112.0,1488329130.6700742,40.45,1488329129.350005,0.8143,,,1488329129.410804,576.0,,,,,,,,,,,,,1488329129.531743,37.83233713596662
1650,1488329130.969675,113.0,1488329132.2027478,40.47,1488329130.819904,0.8153,,,1488329130.880218,368.0,,,,,,,,,,,,,1488329130.969675,37.83147612562087
1651,1488329132.446442,113.0,1488329133.609684,40.47,1488329132.290003,0.815,,,1488329132.381303,409.0,,,,,,,,,,,,,1488329132.446442,37.830653184196024
1652,1488329133.9102058,114.0,1488329135.080239,40.49,1488329133.7598279,0.8145,,,1488329133.879572,362.0,,,,,,,,,,,,,1488329133.9102058,37.83101005271622
1653,1488329135.439771,114.0,1488329136.550723,40.49,1488329135.2902231,0.8142,,,1488329135.32035,358.0,,,,,,,,,,,,,1488329135.439771,37.83135106100567
1654,1488329136.909651,115.0,1488329138.051245,40.49,1488329136.7299168,0.8137000000000001,,,1488329136.790726,524.0,,,,,,,,,,,,,1488329136.909651,37.832819526076385
1655,1488329138.351609,115.0,1488329139.5201862,40.49,1488329138.203498,0.8139,,,1488329138.2612748,624.0,,,,,,,,,,,,,1488329138.351609,37.83422254543851
1656,1488329139.819881,114.0,1488329140.9900858,40.51,1488329139.640383,0.8131999999999999,,,1488329139.732588,393.0,,,,,,,,,,,,,1488329139.819881,37.83442178877851
1657,1488329141.2903109,112.0,1488329142.460552,40.51,1488329141.2461052,0.8131,,,1488329141.260502,308.0,,,,,,,,,,,,,1488329141.2903109,37.83232990264764
1658,1488329142.7608829,111.0,1488329143.93693,40.51,1488329142.609519,0.8131,,,1488329142.699758,526.0,,,,,,,,,,,,,1488329142.7608829,37.829187813457985
1659,1488329144.297282,111.0,1488329145.4631512,40.51,1488329144.084502,0.8184,,,1488329144.174026,425.0,,,,,,,,,,,,,1488329144.297282,37.82618243703116
1660,1488329145.732637,111.0,1488329146.8705988,40.51,1488329145.641781,0.8253,,,1488329145.671263,399.0,,,,,,,,,,,,,1488329145.732637,37.82330820905527
1661,1488329147.200114,109.0,1488329148.370618,40.48,1488329147.020142,0.8311,,,1488329147.110967,320.0,,,,,,,,,,,,,1488329147.200114,37.81827362928008
1662,1488329148.730597,107.0,1488329149.840037,40.49,1488329148.491016,0.8340000000000001,,,1488329148.671278,404.0,,,,,,,,,,,,,1488329148.730597,37.81116959163923
1663,1488329150.170829,105.0,1488329151.400867,40.47,1488329149.96093,0.8345,,,1488329150.080648,374.0,,,,,,,,,,,,,1488329150.170829,37.80208139000143
1664,1488329151.6118028,103.0,1488329152.7819881,40.48,1488329151.462263,0.8354,,,1488329151.520711,373.0,,,,,,,,,,,,,1488329151.6118028,37.79108968317655
1665,1488329153.082047,104.0,1488329154.250939,40.48,1488329152.930627,0.8348,,,1488329152.990978,379.0,,,,,,,,,,,,,1488329153.082047,37.781718474887704
1666,1488329154.551268,106.0,1488329155.810583,40.45,1488329154.430954,0.8347,,,1488329154.520085,515.0,,,,,,,,,,,,,1488329154.551268,37.77505653026448
1667,1488329156.051311,108.0,1488329157.1914198,40.47,1488329155.870528,0.8337,,,1488329155.960394,394.0,,,,,,,,,,,,,1488329156.051311,37.77099246403013
1668,1488329157.52178,109.0,1488329158.661078,40.47,1488329157.3415139,0.8328,,,1488329157.433917,419.0,,,,,,,,,,,,,1488329157.52178,37.768262494635
1669,1488329159.051759,108.0,1488329160.160814,40.45,1488329158.841223,0.8325,,,1488329158.900449,535.0,,,,,,,,,,,,,1488329159.051759,37.7645056094817
1670,1488329160.491154,107.0,1488329161.630228,40.42,1488329160.3114932,0.8323,,,1488329160.4011898,402.0,,,,,,,,,,,,,1488329160.491154,37.759767662741325
1671,1488329161.9311419,104.0,1488329163.10394,40.44,1488329161.810527,0.8318000000000001,,,1488329161.84127,508.0,,,,,,,,,,,,,1488329161.9311419,37.75179056702265
1672,1488329163.401836,103.0,1488329164.600628,40.39,1488329163.254901,0.8314,,,1488329163.34599,370.0,,,,,,,,,,,,,1488329163.401836,37.743015947691674
1673,1488329164.8721101,103.0,1488329166.072255,40.42,1488329164.720652,0.8312,,,1488329164.810415,338.0,,,,,,,,,,,,,1488329164.8721101,37.734631174887895
1674,1488329166.341583,104.0,1488329167.54082,40.41,1488329166.192399,0.8315,,,1488329166.310548,400.0,,,,,,,,,,,,,1488329166.341583,37.72777485907067
1675,1488329167.840907,106.0,1488329169.048528,40.41,1488329167.660738,0.8318000000000001,,,1488329167.752921,418.0,,,,,,,,,,,,,1488329167.840907,37.723536211344374
1676,1488329169.3736541,108.0,1488329170.5405068,40.38,1488329169.132431,0.8315,,,1488329169.221812,329.0,,,,,,,,,,,,,1488329169.3736541,37.72179895002504
1677,1488329170.782791,110.0,1488329171.982581,40.35,1488329170.601838,0.8318000000000001,,,1488329170.722219,548.0,,,,,,,,,,,,,1488329170.782791,37.72244749644772
1678,1488329172.311506,111.0,1488329173.451206,40.37,1488329172.0722592,0.8320000000000001,,,1488329172.161314,387.0,,,,,,,,,,,,,1488329172.311506,37.724216993593416
1679,1488329173.721002,111.0,1488329174.921254,40.35,1488329173.600708,0.8321999999999999,,,1488329173.66113,411.0,,,,,,,,,,,,,1488329173.721002,37.72590370421758
1680,1488329175.194329,111.0,1488329176.363873,40.35,1488329175.055817,0.8323,,,1488329175.112394,330.0,,,,,,,,,,,,,1488329175.194329,37.72751185302757
1681,1488329176.711369,111.0,1488329177.831483,40.33,1488329176.512752,0.8323999999999999,,,1488329176.60597,515.0,,,,,,,,,,,,,1488329176.711369,37.72904540305444
1682,1488329178.131549,111.0,1488329179.3019562,40.34,1488329177.98155,0.8331000000000001,,,1488329178.070827,402.0,,,,,,,,,,,,,1488329178.131549,37.730508077497376
1683,1488329179.631416,112.0,1488329180.771534,40.33,1488329179.481428,0.833,,,1488329179.540975,418.0,,,,,,,,,,,,,1488329179.631416,37.73304838669164
1684,1488329181.116302,114.0,1488329182.2713459,40.31,1488329180.921669,0.8332999999999999,,,1488329181.0332649,425.0,,,,,,,,,,,,,1488329181.116302,37.73775916409928
1685,1488329182.571738,116.0,1488329183.7412128,40.31,1488329182.4821389,0.8340000000000001,,,1488329182.497621,391.0,,,,,,,,,,,,,1488329182.571738,37.744535831780446
1686,1488329184.041059,118.0,1488329185.242194,40.3,1488329183.891582,0.8345,,,1488329183.952564,340.0,,,,,,,,,,,,,1488329184.041059,37.75327742868882
1687,1488329185.542212,117.0,1488329186.68155,40.28,1488329185.3928819,0.8345,,,1488329185.422148,403.0,,,,,,,,,,,,,1488329185.542212,37.76047281551754
1688,1488329187.021111,117.0,1488329188.153621,40.27,1488329186.8319511,0.8347,,,1488329186.921201,556.0,,,,,,,,,,,,,1488329187.021111,37.76733692841964
1689,1488329188.4836009,118.0,1488329189.622282,40.27,1488329188.301931,0.8351000000000001,,,1488329188.391077,555.0,,,,,,,,,,,,,1488329188.4836009,37.775022252572484
1690,1488329189.951953,118.0,1488329191.152529,40.25,1488329189.773273,0.8354,,,1488329189.891927,559.0,,,,,,,,,,,,,1488329189.951953,37.78235680162219
1691,1488329191.4238698,117.0,1488329192.591833,40.25,1488329191.24175,0.8356999999999999,,,1488329191.3326058,376.0,,,,,,,,,,,,,1488329191.4238698,37.78822673790189
1692,1488329192.902762,117.0,1488329194.092855,40.24,1488329192.7116458,0.8365,,,1488329192.8020182,403.0,,,,,,,,,,,,,1488329192.902762,37.79383363380369
1693,1488329194.3637109,118.0,1488329195.533967,40.21,1488329194.184628,0.8371999999999999,,,1488329194.272288,400.0,,,,,,,,,,,,,1488329194.3637109,37.80032110057261
1694,1488329195.923896,119.0,1488329197.092214,40.21,1488329195.682286,0.8371999999999999,,,1488329195.742126,400.0,,,,,,,,,,,,,1488329195.923896,37.80764875147296
1695,1488329197.393457,117.0,1488329198.5321841,40.21,1488329197.151648,0.8377,,,1488329197.216896,330.0,,,,,,,,,,,,,1488329197.393457,37.81239147836618
1696,1488329198.7722938,114.0,1488329199.942715,40.18,1488329198.6226401,0.8378,,,1488329198.7112682,583.0,,,,,,,,,,,,,1488329198.7722938,37.8135399681543
1697,1488329200.242168,111.0,1488329201.4118688,40.17,1488329200.093358,0.8378,,,1488329200.181943,387.0,,,,,,,,,,,,,1488329200.242168,37.811251201931
1698,1488329201.7417789,111.0,1488329202.912411,40.14,1488329201.564037,0.8382999999999999,,,1488329201.6820831,406.0,,,,,,,,,,,,,1488329201.7417789,37.809059750640124
1699,1488329203.211783,112.0,1488329204.412159,40.15,1488329203.0348248,0.8387,,,1488329203.15328,341.0,,,,,,,,,,,,,1488329203.211783,37.80809384837544
1700,1488329204.7120209,115.0,1488329205.8524008,40.13,1488329204.503434,0.8393,,,1488329204.593267,347.0,,,,,,,,,,,,,1488329204.7120209,37.81056798571012
1701,1488329206.151999,119.0,1488329207.322199,40.13,1488329206.002282,0.8393,,,1488329206.092146,334.0,,,,,,,,,,,,,1488329206.151999,37.81746440776668
1702,1488329207.669317,122.0,1488329208.792643,40.15,1488329207.4723258,0.84,,,1488329207.646392,364.0,,,,,,,,,,,,,1488329207.669317,37.82744681725184
1703,1488329209.123095,124.0,1488329210.263751,40.11,1488329208.942668,0.8402,,,1488329209.032031,410.0,,,,,,,,,,,,,1488329209.123095,37.839237572003135
1704,1488329210.5627499,125.0,1488329211.73338,40.1,1488329210.411964,0.8403,,,1488329210.502453,433.0,,,,,,,,,,,,,1488329210.5627499,37.85162220932191
1705,1488329212.094434,125.0,1488329213.2027352,40.08,1488329211.882504,0.841,,,1488329211.973197,415.0,,,,,,,,,,,,,1488329212.094434,37.86344886639009
1706,1488329213.533113,125.0,1488329214.733757,40.07,1488329213.35224,0.8408,,,1488329213.442782,406.0,,,,,,,,,,,,,1488329213.533113,37.87474813784218
1707,1488329215.00266,124.0,1488329216.172701,40.07,1488329214.822631,0.8406999999999999,,,1488329214.9720309,408.0,,,,,,,,,,,,,1488329215.00266,37.88442569305402
1708,1488329216.505599,120.0,1488329217.671953,40.04,1488329216.32222,0.8408,,,1488329216.382881,379.0,,,,,,,,,,,,,1488329216.505599,37.88919515621767
1709,1488329217.943543,115.0,1488329219.1128588,40.04,1488329217.792492,0.8401000000000001,,,1488329217.8532639,338.0,,,,,,,,,,,,,1488329217.943543,37.88815280734242
1710,1488329219.4439628,113.0,1488329220.583023,40.03,1488329219.262722,0.8403,,,1488329219.322955,542.0,,,,,,,,,,,,,1488329219.4439628,37.88490595121076
1711,1488329220.882814,114.0,1488329222.052893,40.02,1488329220.732918,0.8412999999999999,,,1488329220.822958,402.0,,,,,,,,,,,,,1488329220.882814,37.882917785996625
1712,1488329222.353075,116.0,1488329223.524353,40.0,1488329222.203797,0.8417,,,1488329222.323058,397.0,,,,,,,,,,,,,1488329222.353075,37.88326705225638
1713,1488329223.852969,119.0,1488329225.0228,40.0,1488329223.6762571,0.8427,,,1488329223.762609,413.0,,,,,,,,,,,,,1488329223.852969,37.88698698788731
1714,1488329225.322588,119.0,1488329226.5222101,39.96,1488329225.202832,0.8439,,,1488329225.233866,427.0,,,,,,,,,,,,,1488329225.322588,37.89054727251676
1715,1488329226.824467,119.0,1488329227.962744,39.95,1488329226.613487,0.8443999999999999,,,1488329226.731982,436.0,,,,,,,,,,,,,1488329226.824467,37.893955001295694
1716,1488329228.26256,132.0,1488329229.464115,39.95,1488329228.112354,0.8448,,,1488329228.172846,414.0,,,,,,,,,,,,,1488329228.26256,37.91188936971316
1717,1488329229.7637818,133.0,1488329230.902839,39.95,1488329229.582734,0.8448,,,1488329229.6731808,415.0,,,,,,,,,,,,,1488329229.7637818,37.930128292594766
1718,1488329231.203776,133.0,1488329232.373486,39.92,1488329231.053151,0.8453,,,1488329231.142347,368.0,,,,,,,,,,,,,1488329231.203776,37.94754167221082
1719,1488329232.793199,121.0,1488329233.8729038,39.93,1488329232.525641,0.8467,,,1488329232.613649,363.0,,,,,,,,,,,,,1488329232.793199,37.950751404007725
1720,1488329234.173857,119.0,1488329235.374128,39.92,1488329233.993799,0.848,,,1488329234.1440792,354.0,,,,,,,,,,,,,1488329234.173857,37.95158932400444
1721,1488329235.673271,118.0,1488329236.813544,39.93,1488329235.463542,0.8478,,,1488329235.553248,400.0,,,,,,,,,,,,,1488329235.673271,37.95127176416186
1722,1488329237.1140401,118.0,1488329238.2831738,39.95,1488329236.994603,0.8471,,,1488329237.023488,518.0,,,,,,,,,,,,,1488329237.1140401,37.950967096256335
1723,1488329238.58291,118.0,1488329239.753334,39.95,1488329238.432677,0.8466,,,1488329238.49312,569.0,,,,,,,,,,,,,1488329238.58291,37.95067485295204
1724,1488329240.083243,117.0,1488329241.2239249,39.93,1488329239.932811,0.8464,,,1488329239.993658,388.0,,,,,,,,,,,,,1488329240.083243,37.949268693861626
1725,1488329241.5235012,116.0,1488329242.698082,39.99,1488329241.464336,0.8454999999999999,,,1488329241.47942,401.0,,,,,,,,,,,,,1488329241.5235012,37.94679258297286
1726,1488329242.9940102,115.0,1488329244.163309,39.97,1488329242.84382,0.8454999999999999,,,1488329242.93381,404.0,,,,,,,,,,,,,1488329242.9940102,37.94328846544641
1727,1488329244.4929438,114.0,1488329245.72352,39.97,1488329244.37286,0.8456999999999999,,,1488329244.433453,358.0,,,,,,,,,,,,,1488329244.4929438,37.938796493043014
1728,1488329245.963565,113.0,1488329247.138487,39.97,1488329245.783762,0.8451000000000001,,,1488329245.933877,573.0,,,,,,,,,,,,,1488329245.963565,37.93335521651688
1729,1488329247.4983191,112.0,1488329248.606519,40.0,1488329247.254177,0.8454999999999999,,,1488329247.343315,388.0,,,,,,,,,,,,,1488329247.4983191,37.92700174973799
1730,1488329248.9031491,111.0,1488329250.0736651,40.0,1488329248.7255108,0.845,,,1488329248.8141062,392.0,,,,,,,,,,,,,1488329248.9031491,37.91977190953527
1731,1488329250.373139,110.0,1488329251.544527,40.03,1488329250.223625,0.8449,,,1488329250.313705,534.0,,,,,,,,,,,,,1488329250.373139,37.91170033462672
1732,1488329251.844137,110.0,1488329253.047692,40.03,1488329251.692985,0.8448,,,1488329251.783295,389.0,,,,,,,,,,,,,1488329251.844137,37.90396160853902
1733,1488329253.360425,110.0,1488329254.4842181,40.03,1488329253.1657548,0.8437,,,1488329253.344865,421.0,,,,,,,,,,,,,1488329253.360425,37.89654503040305
1734,1488329254.8140469,111.0,1488329255.956327,40.06,1488329254.66343,0.8436,,,1488329254.753323,370.0,,,,,,,,,,,,,1488329254.8140469,37.89058431351576
1735,1488329256.283536,113.0,1488329257.4251788,40.08,1488329256.104094,0.8426,,,1488329256.193347,389.0,,,,,,,,,,,,,1488329256.283536,37.88716834877011
1736,1488329257.754818,115.0,1488329259.044391,40.08,1488329257.574132,0.8419,,,1488329257.663508,561.0,,,,,,,,,,,,,1488329257.754818,37.886192021556866
1737,1488329259.228204,115.0,1488329260.4239519,40.08,1488329259.107278,0.8414,,,1488329259.1699688,445.0,,,,,,,,,,,,,1488329259.228204,37.885258483905965
1738,1488329260.695308,115.0,1488329261.8643332,40.1,1488329260.54527,0.8412000000000001,,,1488329260.6338072,396.0,,,,,,,,,,,,,1488329260.695308,37.884365849847725
1739,1488329262.224266,113.0,1488329263.334307,40.08,1488329262.01501,0.8409,,,1488329262.074214,392.0,,,,,,,,,,,,,1488329262.224266,37.88122205183519
1740,1488329263.633915,112.0,1488329264.805456,40.11,1488329263.48667,0.8406999999999999,,,1488329263.574949,434.0,,,,,,,,,,,,,1488329263.633915,37.87706900303768
1741,1488329265.13584,112.0,1488329266.303895,40.11,1488329264.955575,0.8406,,,1488329265.107035,533.0,,,,,,,,,,,,,1488329265.13584,37.87309532881339
1742,1488329266.615541,112.0,1488329267.743938,40.14,1488329266.4241862,0.8405,,,1488329266.603591,388.0,,,,,,,,,,,,,1488329266.615541,37.869293851165466
1743,1488329268.073815,113.0,1488329269.2435331,40.14,1488329267.924596,0.8401000000000001,,,1488329267.984891,419.0,,,,,,,,,,,,,1488329268.073815,37.86680443394001
1744,1488329269.543853,114.0,1488329270.804777,40.15,1488329269.364635,0.8395999999999999,,,1488329269.4852931,376.0,,,,,,,,,,,,,1488329269.543853,37.865570927598164
1745,1488329271.0247161,114.0,1488329272.214205,40.18,1488329270.83487,0.8395,,,1488329270.933305,385.0,,,,,,,,,,,,,1488329271.0247161,37.86439181591195
1746,1488329272.484416,115.0,1488329273.6545138,40.18,1488329272.335114,0.8384999999999999,,,1488329272.454928,581.0,,,,,,,,,,,,,1488329272.484416,37.86441092045888
1747,1488329273.985861,114.0,1488329275.184552,40.2,1488329273.8041549,0.8373999999999999,,,1488329273.864536,386.0,,,,,,,,,,,,,1488329273.985861,37.86328352063035
